[2025-12-17 08:50:33] [INFO    ] discord.client: logging in using static token
[2025-12-17 08:51:21] [DEBUG   ] discord.http: A rate limit bucket (3df15bae86f6647dd4dfcbd5c6949480) has been exhausted. Pre-emptively rate limiting...
[2025-12-17 08:51:21] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651493546852533 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> waiting...', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:07.863000+00:00', 'edited_timestamp': '2025-12-17T00:51:21.624445+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698', 'style': 3, 'label': 'Yes', 'disabled': True}, {'type': 2, 'id': 3, 'custom_id': '9128d63697139147194195ed9a03004d', 'style': 4, 'label': 'No', 'disabled': True}]}], 'id': '1450651493546852533', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:21] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651484730560513 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":true,"id":2,"label":"Yes","custom_id":"0ef32b25a21be401ce5e16eceaf4909f"},{"type":2,"style":4,"disabled":true,"id":3,"label":"No","custom_id":"96e1f265305d240b2b2961fff3890ae5"}]}],"tts":false,"flags":0} has returned 429
[2025-12-17 08:51:21] [WARNING ] discord.http: We are being rate limited. PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651484730560513 responded with 429. Retrying in 0.60 seconds.
[2025-12-17 08:51:21] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1440758890336620787' major parameters
[2025-12-17 08:51:22] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-12-17 08:51:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 91, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:07.863000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651493546852533', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651551273324644', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:21.624000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'disabled': True, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'disabled': True, 'custom_id': '9128d63697139147194195ed9a03004d'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:22] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:22] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 92, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:05.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651484730560513', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651555513634868', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:22.633327+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'disabled': True, 'custom_id': '0ef32b25a21be401ce5e16eceaf4909f'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'disabled': True, 'custom_id': '96e1f265305d240b2b2961fff3890ae5'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:22] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:22] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:22] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651484730560513 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":true,"id":2,"label":"Yes","custom_id":"0ef32b25a21be401ce5e16eceaf4909f"},{"type":2,"style":4,"disabled":true,"id":3,"label":"No","custom_id":"96e1f265305d240b2b2961fff3890ae5"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:22] [DEBUG   ] discord.http: A rate limit bucket (3df15bae86f6647dd4dfcbd5c6949480) has been exhausted. Pre-emptively rate limiting...
[2025-12-17 08:51:22] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651484730560513 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> waiting...', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:05.761000+00:00', 'edited_timestamp': '2025-12-17T00:51:22.633327+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '0ef32b25a21be401ce5e16eceaf4909f', 'style': 3, 'label': 'Yes', 'disabled': True}, {'type': 2, 'id': 3, 'custom_id': '96e1f265305d240b2b2961fff3890ae5', 'style': 4, 'label': 'No', 'disabled': True}]}], 'id': '1450651484730560513', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 93, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:05.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651484730560513', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651555513634868', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:22.633000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'disabled': True, 'custom_id': '0ef32b25a21be401ce5e16eceaf4909f'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'disabled': True, 'custom_id': '96e1f265305d240b2b2961fff3890ae5'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:23] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:23] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:24] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> \u2705"}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"ec814e077b5c1268e3c62aa4afe26390"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"2b56f02f0bbdde1bf75b89b548bac40b"}]}],"tts":false,"flags":0} has returned 429
[2025-12-17 08:51:24] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 received a 429 despite having 2 remaining requests. This is a sub-ratelimit.
[2025-12-17 08:51:24] [WARNING ] discord.http: We are being rate limited. PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 responded with 429. Retrying in 0.59 seconds.
[2025-12-17 08:51:24] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1440758890336620787' major parameters
[2025-12-17 08:51:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 94, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651488924864522', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651564023746602', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:24.664384+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:24] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:24] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 95, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651488924864522', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651563629740076', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:24.670684+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:24] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:24] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:24] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"ec814e077b5c1268e3c62aa4afe26390"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"2b56f02f0bbdde1bf75b89b548bac40b"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:24] [DEBUG   ] discord.http: A rate limit bucket (3df15bae86f6647dd4dfcbd5c6949480) has been exhausted. Pre-emptively rate limiting...
[2025-12-17 08:51:24] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> waiting...', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'edited_timestamp': '2025-12-17T00:51:24.664384+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390', 'style': 3, 'label': 'Yes'}, {'type': 2, 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b', 'style': 4, 'label': 'No'}]}], 'id': '1450651488924864522', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:24] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> \u2705"}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"ec814e077b5c1268e3c62aa4afe26390"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"2b56f02f0bbdde1bf75b89b548bac40b"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:24] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> ✅', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'edited_timestamp': '2025-12-17T00:51:24.670684+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390', 'style': 3, 'label': 'Yes'}, {'type': 2, 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b', 'style': 4, 'label': 'No'}]}], 'id': '1450651488924864522', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:25] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651493546852533 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> \u2705"}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":true,"id":2,"label":"Yes","custom_id":"b20925953e073406a5dcc3e4c5db8698"},{"type":2,"style":4,"disabled":true,"id":3,"label":"No","custom_id":"9128d63697139147194195ed9a03004d"}]}],"tts":false,"flags":0} has returned 429
[2025-12-17 08:51:25] [WARNING ] discord.http: We are being rate limited. PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651493546852533 responded with 429. Retrying in 0.30 seconds.
[2025-12-17 08:51:25] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1440758890336620787' major parameters
[2025-12-17 08:51:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 96, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651488924864522', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651564023746602', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:24.664000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:25] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:25] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:25] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-12-17 08:51:25] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-12-17 08:51:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 97, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651488924864522', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651568398536806', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:25.707977+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:25] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:25] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:25] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651488924864522 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 4","value":"<@512192531220398090> \u2705"}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"ec814e077b5c1268e3c62aa4afe26390"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"2b56f02f0bbdde1bf75b89b548bac40b"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:25] [DEBUG   ] discord.http: A rate limit bucket (3df15bae86f6647dd4dfcbd5c6949480) has been exhausted. Pre-emptively rate limiting...
